,actual,delta,two-point,four-point,six-point,eight-point,index
0,0.15384615384615385,0.1,0.15385829333376733,0.1538461469454941,0.15384615385666828,0.1538461538461229,0
1,0.15384615384615385,0.5,0.15415067982725827,0.1538417517190377,0.1538463288912595,0.15384613982041911,1
2,0.15384615384615385,1.0,0.1550774641519197,0.1537708883092267,0.15386002838839857,0.15384008095108184,2
